Country,Code,Year,Population,LifeExp,GDPperCap,Continent_Name
Namibia,NAM,1960,634000.0,46.483000000000004,3946.0,Africa
Sao Tome and Principe,STP,1960,64000.0,50.378,1208.0,Africa
Bosnia and Herzegovina,BIH,1960,3226000.0,60.353,962.0,Europe
Myanmar,MMR,1960,21737000.0,42.381,790.0,Asia
Jamaica,JAM,1960,1629000.0,64.77,4178.0,North America
Egypt,EGY,1960,26633000.0,48.042,1659.0,Africa
North Korea,PRK,1960,11424000.0,51.297,808.0,Asia
Oman,OMN,1960,552000.0,42.672,1956.0,Asia
Ecuador,ECU,1960,4544000.0,52.982,2926.0,South America
Romania,ROU,1960,18614000.0,65.726,1853.0,Europe
France,FRA,1960,45673000.0,70.181,10284.0,Europe
Chile,CHL,1960,8133000.0,57.218999999999994,4960.0,South America
Russia,RUS,1960,119872000.0,66.791,8212.0,Asia
Paraguay,PRY,1960,1904000.0,63.881,1191.0,South America
Norway,NOR,1960,3583000.0,73.49600000000001,10250.0,Europe
Bolivia,BOL,1960,3657000.0,41.82,1237.0,South America
Cote d'Ivoire,CIV,1960,3504000.0,36.095,2070.0,Africa
North Macedonia,MKD,1960,1489000.0,60.633,3103.0,Europe
Australia,AUS,1960,10242000.0,70.738,15196.0,Oceania
Russia,RUS,1960,119872000.0,66.791,8212.0,Europe
Iran,IRN,1961,22480000.0,45.512,3368.0,Asia
Pakistan,PAK,1961,46065000.0,46.196999999999996,1131.0,Asia
Argentina,ARG,1961,20817000.0,65.176,9455.0,South America
Kenya,KEN,1961,8378000.0,47.417,1360.0,Africa
Singapore,SGP,1961,1690000.0,65.892,2474.0,Asia
Finland,FIN,1961,4468000.0,68.876,9173.0,Europe
Tunisia,TUN,1961,4238000.0,42.656000000000006,2085.0,Africa
Norway,NOR,1961,3611000.0,73.499,10803.0,Europe
Ecuador,ECU,1961,4674000.0,53.547,2908.0,South America
Niger,NER,1961,3486000.0,35.141,1421.0,Africa
Venezuela,VEN,1961,8439000.0,60.376999999999995,5727.0,South America
Sri Lanka,LKA,1961,10112000.0,59.769,1497.0,Asia
South Korea,KOR,1961,26084000.0,55.793,1527.0,Asia
Canada,CAN,1961,18234000.0,71.064,13892.0,North America
Palestine,PSE,1961,1097000.0,49.888000000000005,1177.0,Asia
Tanzania,TZA,1961,10347000.0,43.858999999999995,1446.0,Africa
Costa Rica,CRI,1961,1381000.0,61.018,3875.0,North America
Oman,OMN,1961,565000.0,43.498999999999995,1932.0,Asia
Dominican Republic,DOM,1961,3406000.0,52.306000000000004,1980.0,North America
Syria,SYR,1961,4722000.0,52.568000000000005,2972.0,Asia
North Macedonia,MKD,1961,1508000.0,61.25899999999999,3144.0,Europe
Sierra Leone,SLE,1961,2352000.0,31.925,1935.0,Africa
Austria,AUT,1961,7111000.0,69.219,9025.0,Europe
Libya,LBY,1961,1498000.0,44.211000000000006,6721.0,Africa
Equatorial Guinea,GNQ,1961,259000.0,36.872,1243.0,Africa
Cuba,CUB,1961,7291000.0,64.446,4468.0,North America
Australia,AUS,1961,10446000.0,70.801,15050.0,Oceania
Greece,GRC,1961,8314000.0,68.63,4876.0,Europe
Colombia,COL,1961,16568000.0,57.813,3447.0,South America
Guatemala,GTM,1961,4336000.0,47.218999999999994,2212.0,North America
Liberia,LBR,1961,1142000.0,34.56,885.0,Africa
Romania,ROU,1961,18780000.0,66.498,1918.0,Europe
Honduras,HND,1961,2096000.0,46.953,2021.0,North America
Democratic Republic of Congo,COD,1961,15638000.0,41.312,1755.0,Africa
Hungary,HUN,1961,10030000.0,68.372,4776.0,Europe
Senegal,SEN,1961,3295000.0,38.38,2369.0,Africa
Bosnia and Herzegovina,BIH,1961,3289000.0,61.019,980.0,Europe
Dominica,DMA,1961,61000.0,60.113,2883.0,North America
Gambia,GMB,1961,372000.0,32.336,2259.0,Africa
Germany,DEU,1961,73928000.0,69.70100000000001,11776.0,Europe
Botswana,BWA,1961,513000.0,49.684,1213.0,Africa
Djibouti,DJI,1961,89000.0,44.468999999999994,5060.0,Africa
Croatia,HRV,1961,4223000.0,65.146,6199.0,Europe
Iceland,ISL,1961,179000.0,73.471,11509.0,Europe
Saudi Arabia,SAU,1961,4219000.0,46.145,8254.0,Asia
Morocco,MAR,1961,12711000.0,48.88,2500.0,Africa
Serbia,SRB,1961,7613000.0,63.464,3031.0,Europe
Mauritius,MUS,1961,679000.0,59.803999999999995,4219.0,Africa
Cote d'Ivoire,CIV,1961,3632000.0,36.948,2042.0,Africa
Mauritania,MRT,1961,876000.0,45.132,1124.0,Africa
Namibia,NAM,1961,649000.0,47.231,3883.0,Africa
Russia,RUS,1961,121404000.0,67.333,8680.0,Asia
Mexico,MEX,1961,38966000.0,57.668,3525.0,North America
Mozambique,MOZ,1961,7342000.0,39.879,561.0,Africa
Montenegro,MNE,1961,498000.0,64.508,5200.0,Europe
Mongolia,MNG,1961,982000.0,49.303999999999995,927.0,Asia
Ghana,GHA,1961,6848000.0,46.278999999999996,2646.0,Africa
Chile,CHL,1961,8304000.0,57.61600000000001,4729.0,South America
Burkina Faso,BFA,1961,4895000.0,34.897,1749.0,Africa
France,FRA,1961,46267000.0,70.42699999999999,10735.0,Europe
Myanmar,MMR,1961,22212000.0,42.961000000000006,795.0,Asia
Jamaica,JAM,1961,1651000.0,65.133,4282.0,North America
Sao Tome and Principe,STP,1961,65000.0,50.909,1299.0,Africa
Denmark,DNK,1961,4614000.0,72.34,12785.0,Europe
Switzerland,CHE,1961,5378000.0,71.35,15479.0,Europe
Togo,TGO,1961,1598000.0,40.941,1158.0,Africa
Gabon,GAB,1961,506000.0,40.082,5702.0,Africa
Bulgaria,BGR,1961,7953000.0,69.454,5437.0,Europe
Brazil,BRA,1961,74311000.0,54.63399999999999,2442.0,South America
Turkey,TUR,1961,28147000.0,46.093,3061.0,Europe
Turkey,TUR,1961,28147000.0,46.093,3061.0,Asia
Japan,JPN,1961,94561000.0,68.42399999999999,5730.0,Asia
Russia,RUS,1961,121404000.0,67.333,8680.0,Europe
China,CHN,1961,670953024.0,44.051,799.0,Asia
Israel,ISR,1961,2145000.0,70.718,7197.0,Asia
Saint Lucia,LCA,1961,91000.0,57.589,2795.0,North America
Seychelles,SYC,1961,42000.0,63.597,5355.0,Africa
Indonesia,IDN,1961,90098000.0,47.276,1577.0,Asia
Central African Republic,CAF,1961,1526000.0,36.715,1472.0,Africa
New Zealand,NZL,1961,2424000.0,71.08,13170.0,Oceania
Cambodia,KHM,1961,5873000.0,41.36600000000001,741.0,Asia
Egypt,EGY,1961,27366000.0,48.608999999999995,1728.0,Africa
Burundi,BDI,1961,2852000.0,41.592,834.0,Africa
Hong Kong,HKG,1961,3143000.0,67.969,5012.0,Asia
Malawi,MWI,1961,3748000.0,36.934,1006.0,Africa
Mali,MLI,1961,5322000.0,28.345,1154.0,Africa
Spain,ESP,1961,30730000.0,69.37100000000001,5976.0,Europe
South Africa,ZAF,1961,17525000.0,48.777,5934.0,Africa
Belgium,BEL,1961,9225000.0,70.12100000000001,9635.0,Europe
Nicaragua,NIC,1961,1830000.0,47.636,2246.0,North America
Jordan,JOR,1961,974000.0,53.438,3083.0,Asia
Zimbabwe,ZWE,1961,3905000.0,53.483000000000004,2760.0,Africa
Uganda,UGA,1961,6984000.0,44.955,1163.0,Africa
North Korea,PRK,1961,11666000.0,51.674,822.0,Asia
Trinidad and Tobago,TTO,1961,865000.0,62.652,7956.0,North America
Malta,MLT,1961,314000.0,69.631,2358.0,Europe
Vietnam,VNM,1961,33666000.0,59.72,1098.0,Asia
Bangladesh,BGD,1961,49363000.0,45.97,1240.0,Asia
United States,USA,1961,189570000.0,70.01100000000001,18175.0,North America
Luxembourg,LUX,1961,317000.0,68.70100000000001,15968.0,Europe
Nepal,NPL,1961,10267000.0,35.941,691.0,Asia
Rwanda,RWA,1961,2998000.0,42.941,697.0,Africa
El Salvador,SLV,1961,2847000.0,50.621,1592.0,North America
Bolivia,BOL,1961,3729000.0,42.15,1250.0,South America
Benin,BEN,1961,2466000.0,37.727,1331.0,Africa
Nigeria,NGA,1961,46064000.0,37.431,2341.0,Africa
Thailand,THA,1961,28224000.0,55.233000000000004,1392.0,Asia
India,IND,1961,459641984.0,42.027,1378.0,Asia
Italy,ITA,1961,50052000.0,69.36,7688.0,Europe
Malaysia,MYS,1961,8418000.0,60.515,2632.0,Asia
Netherlands,NLD,1961,11606000.0,73.357,10673.0,Europe
Barbados,BRB,1961,232000.0,65.19800000000001,7489.0,North America
Congo,COG,1961,1043000.0,46.338,1251.0,Africa
Slovenia,SVN,1961,1597000.0,68.904,7151.0,Europe
Ethiopia,ETH,1961,22671000.0,39.082,772.0,Africa
Haiti,HTI,1961,3942000.0,42.181999999999995,2530.0,North America
Poland,POL,1961,30016000.0,67.797,4397.0,Europe
Uruguay,URY,1961,2572000.0,68.007,6993.0,South America
Sudan,SDN,1961,7769000.0,48.618,2040.0,Africa
Portugal,PRT,1961,8870000.0,63.825,4082.0,Europe
Afghanistan,AFG,1961,9169000.0,32.961999999999996,2708.0,Asia
Cyprus,CYP,1961,576000.0,69.949,5092.0,Europe
Cyprus,CYP,1961,576000.0,69.949,5092.0,Asia
Ireland,IRL,1961,2789000.0,69.94,6174.0,Europe
Laos,LAO,1961,2170000.0,43.511,695.0,Asia
Zambia,ZMB,1961,3164000.0,47.083999999999996,1719.0,Africa
Madagascar,MDG,1961,5224000.0,40.444,1123.0,Africa
Philippines,PHL,1961,27161000.0,61.50899999999999,1818.0,Asia
Albania,ALB,1961,1686000.0,63.301,2159.0,Europe
Panama,PAN,1961,1167000.0,61.38,2622.0,North America
Iraq,IRQ,1961,7475000.0,49.222,6597.0,Asia
Lesotho,LSO,1961,853000.0,48.162,499.0,Africa
Chad,TCD,1961,3060000.0,38.279,1476.0,Africa
Cameroon,CMR,1961,5285000.0,42.255,1093.0,Africa
Lebanon,LBN,1961,1865000.0,63.575,9633.0,Asia
Sweden,SWE,1961,7530000.0,73.35,12106.0,Europe
Eswatini,SWZ,1961,343000.0,43.951,1052.0,Africa
Paraguay,PRY,1961,1955000.0,64.105,1239.0,South America
Guinea,GIN,1961,3552000.0,35.086,1469.0,Africa
Yemen,YEM,1961,5393000.0,30.163,1122.0,Asia
Puerto Rico,PRI,1961,2334000.0,68.968,8134.0,North America
Comoros,COM,1961,194000.0,41.846000000000004,1129.0,Africa
Peru,PER,1961,10447000.0,48.628,2641.0,South America
Taiwan,TWN,1961,11258000.0,64.578,2216.0,Asia
Cape Verde,CPV,1961,205000.0,48.66,1440.0,Africa
Guinea-Bissau,GNB,1961,623000.0,37.751999999999995,893.0,Africa
United Kingdom,GBR,1961,52728000.0,70.958,12385.0,Europe
Japan,JPN,1962,95459000.0,68.935,6261.0,Asia
Poland,POL,1962,30389000.0,68.205,4288.0,Europe
Seychelles,SYC,1962,43000.0,63.813,5528.0,Africa
Serbia,SRB,1962,7670000.0,63.998999999999995,3180.0,Europe
Haiti,HTI,1962,4019000.0,42.591,2717.0,North America
Sweden,SWE,1962,7580000.0,73.46300000000001,12806.0,Europe
Mongolia,MNG,1962,1011000.0,50.185,954.0,Asia
Jamaica,JAM,1962,1677000.0,65.465,4334.0,North America
Ethiopia,ETH,1962,23221000.0,39.711,788.0,Africa
Iraq,IRQ,1962,7674000.0,50.409,6764.0,Asia
Jordan,JOR,1962,1011000.0,54.22,3084.0,Asia
Portugal,PRT,1962,8889000.0,64.233,4470.0,Europe
Malaysia,MYS,1962,8692000.0,61.012,2741.0,Asia
Saint Lucia,LCA,1962,92000.0,58.428000000000004,2877.0,North America
Indonesia,IDN,1962,92518000.0,47.876999999999995,1422.0,Asia
Sudan,SDN,1962,8004000.0,49.035,2113.0,Africa
Morocco,MAR,1962,13095000.0,49.306999999999995,2524.0,Africa
Denmark,DNK,1962,4649000.0,72.402,13520.0,Europe
Slovenia,SVN,1962,1606000.0,69.054,7399.0,Europe
Sri Lanka,LKA,1962,10352000.0,60.177,1510.0,Asia
Equatorial Guinea,GNQ,1962,262000.0,37.208,1367.0,Africa
Venezuela,VEN,1962,8743000.0,60.907,5789.0,South America
Palestine,PSE,1962,1129000.0,50.458,1225.0,Asia
Liberia,LBR,1962,1167000.0,34.911,872.0,Africa
Cuba,CUB,1962,7454000.0,65.066,4332.0,North America
Malta,MLT,1962,317000.0,69.795,2258.0,Europe
Namibia,NAM,1962,665000.0,47.957,4533.0,Africa
Montenegro,MNE,1962,510000.0,65.181,5067.0,Europe
Bosnia and Herzegovina,BIH,1962,3353000.0,61.646,960.0,Europe
Chile,CHL,1962,8477000.0,58.031000000000006,5821.0,South America
Egypt,EGY,1962,28112000.0,49.13399999999999,1804.0,Africa
Ireland,IRL,1962,2792000.0,70.095,6462.0,Europe
Myanmar,MMR,1962,22698000.0,43.567,850.0,Asia
Netherlands,NLD,1962,11767000.0,73.42699999999999,11470.0,Europe
Belgium,BEL,1962,9284000.0,70.241,10445.0,Europe
Croatia,HRV,1962,4251000.0,65.542,6320.0,Europe
Laos,LAO,1962,2221000.0,43.817,701.0,Asia
Barbados,BRB,1962,233000.0,65.831,7919.0,North America
South Africa,ZAF,1962,17966000.0,49.141999999999996,6033.0,Africa
Burkina Faso,BFA,1962,4960000.0,35.369,1877.0,Africa
Philippines,PHL,1962,28077000.0,61.86,1904.0,Asia
Hong Kong,HKG,1962,3230000.0,68.513,5693.0,Asia
Cambodia,KHM,1962,6028000.0,41.526,780.0,Asia
India,IND,1962,469076992.0,42.637,1356.0,Asia
Malawi,MWI,1962,3839000.0,37.183,1093.0,Africa
Yemen,YEM,1962,5474000.0,30.5,1129.0,Asia
Albania,ALB,1962,1738000.0,64.19,2231.0,Europe
France,FRA,1962,46907000.0,70.64,11343.0,Europe
Spain,ESP,1962,31075000.0,69.749,6413.0,Europe
Madagascar,MDG,1962,5352000.0,40.924,1207.0,Africa
Uruguay,URY,1962,2604000.0,68.19800000000001,6956.0,South America
Guinea-Bissau,GNB,1962,629000.0,38.042,944.0,Africa
Nicaragua,NIC,1962,1887000.0,48.277,2443.0,North America
Chad,TCD,1962,3121000.0,38.536,1528.0,Africa
Cape Verde,CPV,1962,210000.0,48.943999999999996,1423.0,Africa
Bulgaria,BGR,1962,8022000.0,69.97399999999999,5832.0,Europe
Mali,MLI,1962,5381000.0,28.535,1144.0,Africa
Mauritania,MRT,1962,902000.0,45.833999999999996,1127.0,Africa
Togo,TGO,1962,1613000.0,41.58,1160.0,Africa
Burundi,BDI,1962,2907000.0,41.907,903.0,Africa
Zimbabwe,ZWE,1962,4039000.0,53.946000000000005,2636.0,Africa
Ecuador,ECU,1962,4809000.0,54.098,2964.0,South America
Sao Tome and Principe,STP,1962,64000.0,51.428000000000004,1385.0,Africa
Brazil,BRA,1962,76514000.0,55.13,2559.0,South America
Uganda,UGA,1962,7216000.0,45.558,1174.0,Africa
Cyprus,CYP,1962,578000.0,70.27199999999999,6056.0,Europe
Cyprus,CYP,1962,578000.0,70.27199999999999,6056.0,Asia
Zambia,ZMB,1962,3261000.0,47.446000000000005,1678.0,Africa
Afghanistan,AFG,1962,9351000.0,33.471,2695.0,Asia
New Zealand,NZL,1962,2477000.0,71.139,13354.0,Oceania
Senegal,SEN,1962,3387000.0,38.461999999999996,2405.0,Africa
Congo,COG,1962,1069000.0,46.928000000000004,1506.0,Africa
Niger,NER,1962,3588000.0,35.223,1562.0,Africa
Norway,NOR,1962,3639000.0,73.51,11076.0,Europe
Israel,ISR,1962,2234000.0,70.892,7676.0,Asia
Nigeria,NGA,1962,47030000.0,37.871,2422.0,Africa
Nepal,NPL,1962,10433000.0,36.357,705.0,Asia
Mexico,MEX,1962,40195000.0,58.193000000000005,3657.0,North America
Bolivia,BOL,1962,3803000.0,42.49,1247.0,South America
Rwanda,RWA,1962,3053000.0,43.251000000000005,809.0,Africa
Dominica,DMA,1962,62000.0,60.68600000000001,3264.0,North America
Bangladesh,BGD,1962,50752000.0,46.556999999999995,1206.0,Asia
Vietnam,VNM,1962,34683000.0,60.387,1197.0,Asia
Ghana,GHA,1962,7072000.0,46.696000000000005,2566.0,Africa
El Salvador,SLV,1962,2931000.0,51.256,1775.0,North America
United Kingdom,GBR,1962,53109000.0,71.047,12426.0,Europe
Luxembourg,LUX,1962,321000.0,68.965,16791.0,Europe
Tanzania,TZA,1962,10652000.0,44.121,1543.0,Africa
China,CHN,1962,682102976.0,44.783,866.0,Asia
Taiwan,TWN,1962,11655000.0,64.925,2342.0,Asia
Guinea,GIN,1962,3611000.0,35.266,1532.0,Africa
South Korea,KOR,1962,26812000.0,56.294,1573.0,Asia
Costa Rica,CRI,1962,1433000.0,61.638000000000005,4031.0,North America
Trinidad and Tobago,TTO,1962,879000.0,63.036,7714.0,North America
Hungary,HUN,1962,10063000.0,68.669,5024.0,Europe
Central African Republic,CAF,1962,1552000.0,37.19,1484.0,Africa
Gambia,GMB,1962,380000.0,32.67,2148.0,Africa
Dominican Republic,DOM,1962,3521000.0,52.997,2151.0,North America
Paraguay,PRY,1962,2007000.0,64.314,1333.0,South America
Tunisia,TUN,1962,4305000.0,43.351000000000006,2003.0,Africa
Cameroon,CMR,1962,5399000.0,42.721000000000004,1086.0,Africa
North Korea,PRK,1962,11872000.0,52.076,820.0,Asia
Eswatini,SWZ,1962,350000.0,44.325,1242.0,Africa
Germany,DEU,1962,74489000.0,69.89,12144.0,Europe
Lebanon,LBN,1962,1925000.0,63.871,9814.0,Asia
Russia,RUS,1962,122858000.0,67.757,9205.0,Europe
Russia,RUS,1962,122858000.0,67.757,9205.0,Asia
Cote d'Ivoire,CIV,1962,3771000.0,37.78,2199.0,Africa
Comoros,COM,1962,197000.0,42.245,1240.0,Africa
Thailand,THA,1962,29081000.0,55.745,1479.0,Asia
Libya,LBY,1962,1551000.0,45.833,8587.0,Africa
Mozambique,MOZ,1962,7507000.0,40.238,609.0,Africa
Iceland,ISL,1962,183000.0,73.499,11935.0,Europe
Oman,OMN,1962,579000.0,44.31100000000001,2267.0,Asia
Canada,CAN,1962,18597000.0,71.252,14577.0,North America
Democratic Republic of Congo,COD,1962,16041000.0,41.528999999999996,2211.0,Africa
Finland,FIN,1962,4499000.0,69.01,9419.0,Europe
Australia,AUS,1962,10643000.0,70.834,15506.0,Oceania
Turkey,TUR,1962,28833000.0,46.83,3218.0,Europe
Turkey,TUR,1962,28833000.0,46.83,3218.0,Asia
Panama,PAN,1962,1202000.0,61.88,2869.0,North America
Sierra Leone,SLE,1962,2389000.0,32.302,1959.0,Africa
Djibouti,DJI,1962,94000.0,44.891999999999996,4990.0,Africa
Austria,AUT,1962,7157000.0,69.477,9416.0,Europe
Guatemala,GTM,1962,4464000.0,47.75,2248.0,North America
United States,USA,1962,192314000.0,70.064,18977.0,North America
Botswana,BWA,1962,524000.0,50.17100000000001,1235.0,Africa
Pakistan,PAK,1962,47199000.0,47.059,1195.0,Asia
Honduras,HND,1962,2156000.0,47.625,2114.0,North America
Switzerland,CHE,1962,5487000.0,71.521,16171.0,Europe
Gabon,GAB,1962,511000.0,40.56,5617.0,Africa
Argentina,ARG,1962,21153000.0,65.26899999999999,9197.0,South America
Benin,BEN,1962,2503000.0,38.188,1294.0,Africa
Peru,PER,1962,10749000.0,49.224,2784.0,South America
Syria,SYR,1962,4875000.0,53.176,3244.0,Asia
Lesotho,LSO,1962,869000.0,48.383,593.0,Africa
Greece,GRC,1962,8351000.0,68.972,4960.0,Europe
Mauritius,MUS,1962,698000.0,60.696000000000005,4373.0,Africa
North Macedonia,MKD,1962,1527000.0,61.87,3172.0,Europe
Iran,IRN,1962,23071000.0,46.068999999999996,3333.0,Asia
Puerto Rico,PRI,1962,2378000.0,69.176,8584.0,North America
Italy,ITA,1962,50442000.0,69.596,8349.0,Europe
Singapore,SGP,1962,1741000.0,66.23,2577.0,Asia
Kenya,KEN,1962,8647000.0,48.058,1398.0,Africa
Saudi Arabia,SAU,1962,4363000.0,46.665,9069.0,Asia
Romania,ROU,1962,18924000.0,67.108,2012.0,Europe
Colombia,COL,1962,17093000.0,58.32899999999999,3519.0,South America
Niger,NER,1963,3694000.0,35.298,1666.0,Africa
Cambodia,KHM,1963,6184000.0,41.71,816.0,Asia
Burkina Faso,BFA,1963,5028000.0,35.847,1788.0,Africa
Madagascar,MDG,1963,5486000.0,41.401,1232.0,Africa
Hong Kong,HKG,1963,3311000.0,69.023,6100.0,Asia
Rwanda,RWA,1963,3105000.0,43.54,703.0,Africa
Italy,ITA,1963,50856000.0,69.83,8890.0,Europe
Vietnam,VNM,1963,35721000.0,61.02,1193.0,Asia
Luxembourg,LUX,1963,324000.0,69.194,17157.0,Europe
El Salvador,SLV,1963,3019000.0,51.847,1804.0,North America
Indonesia,IDN,1963,95015000.0,48.468,1259.0,Asia
Togo,TGO,1963,1632000.0,42.215,1182.0,Africa
Bosnia and Herzegovina,BIH,1963,3418000.0,62.243,1063.0,Europe
Chile,CHL,1963,8650000.0,58.467,5889.0,South America
Ghana,GHA,1963,7300000.0,47.093,2684.0,Africa
South Africa,ZAF,1963,18423000.0,49.50899999999999,6392.0,Africa
Malawi,MWI,1963,3934000.0,37.421,1039.0,Africa
Nicaragua,NIC,1963,1946000.0,48.92,2671.0,North America
New Zealand,NZL,1963,2530000.0,71.179,13912.0,Oceania
Cameroon,CMR,1963,5518000.0,43.181999999999995,1134.0,Africa
North Korea,PRK,1963,12065000.0,52.61,867.0,Asia
Seychelles,SYC,1963,45000.0,64.048,5391.0,Africa
India,IND,1963,478825984.0,43.251999999999995,1356.0,Asia
Russia,RUS,1963,124210000.0,68.072,9465.0,Europe
Russia,RUS,1963,124210000.0,68.072,9465.0,Asia
France,FRA,1963,47561000.0,70.82300000000001,11792.0,Europe
South Korea,KOR,1963,27518000.0,56.758,1638.0,Asia
Costa Rica,CRI,1963,1487000.0,62.236000000000004,4248.0,North America
Syria,SYR,1963,5035000.0,53.797,3032.0,Asia
Mozambique,MOZ,1963,7679000.0,40.508,571.0,Africa
Tunisia,TUN,1963,4380000.0,44.11,2259.0,Africa
Jamaica,JAM,1963,1704000.0,65.78399999999999,4466.0,North America
China,CHN,1963,694339008.0,45.972,950.0,Asia
Barbados,BRB,1963,234000.0,66.381,8359.0,North America
Thailand,THA,1963,29967000.0,56.231,1542.0,Asia
Mali,MLI,1963,5442000.0,28.781999999999996,1058.0,Africa
Spain,ESP,1963,31433000.0,70.096,6884.0,Europe
Democratic Republic of Congo,COD,1963,16462000.0,41.755,2150.0,Africa
Bulgaria,BGR,1963,8091000.0,70.377,6049.0,Europe
Burundi,BDI,1963,2964000.0,42.225,899.0,Africa
Austria,AUT,1963,7206000.0,69.688,9755.0,Europe
Netherlands,NLD,1963,11928000.0,73.479,11658.0,Europe
Sierra Leone,SLE,1963,2427000.0,32.705,1929.0,Africa
Jordan,JOR,1963,1050000.0,54.995,3091.0,Asia
Egypt,EGY,1963,28871000.0,49.628,1885.0,Africa
Gabon,GAB,1963,518000.0,41.148999999999994,6203.0,Africa
Sri Lanka,LKA,1963,10598000.0,60.611000000000004,1502.0,Asia
Libya,LBY,1963,1607000.0,47.415,11153.0,Africa
Oman,OMN,1963,593000.0,45.11,2307.0,Asia
Myanmar,MMR,1963,23198000.0,44.215,858.0,Asia
Belgium,BEL,1963,9340000.0,70.34100000000001,10917.0,Europe
Nepal,NPL,1963,10605000.0,36.828,699.0,Asia
Romania,ROU,1963,19060000.0,67.517,2114.0,Europe
Saint Lucia,LCA,1963,93000.0,59.246,2960.0,North America
Honduras,HND,1963,2217000.0,48.285,2182.0,North America
Cote d'Ivoire,CIV,1963,3919000.0,38.583,2463.0,Africa
Liberia,LBR,1963,1192000.0,35.321999999999996,869.0,Africa
Zimbabwe,ZWE,1963,4179000.0,54.403,2538.0,Africa
Cuba,CUB,1963,7623000.0,65.695,4309.0,North America
Malaysia,MYS,1963,8974000.0,61.486000000000004,2857.0,Asia
Australia,AUS,1963,10845000.0,70.84100000000001,16188.0,Oceania
Switzerland,CHE,1963,5602000.0,71.695,16816.0,Europe
Greece,GRC,1963,8385000.0,69.264,5504.0,Europe
North Macedonia,MKD,1963,1547000.0,62.468999999999994,3686.0,Europe
Sao Tome and Principe,STP,1963,64000.0,51.931000000000004,1469.0,Africa
Colombia,COL,1963,17630000.0,58.825,3518.0,South America
Mauritius,MUS,1963,717000.0,61.43899999999999,4546.0,Africa
Uganda,UGA,1963,7462000.0,46.162,1269.0,Africa
Namibia,NAM,1963,682000.0,48.656000000000006,4907.0,Africa
Norway,NOR,1963,3667000.0,73.53699999999999,11521.0,Europe
Yemen,YEM,1963,5557000.0,30.943,1139.0,Asia
Zambia,ZMB,1963,3360000.0,47.772,1719.0,Africa
Equatorial Guinea,GNQ,1963,266000.0,37.542,1551.0,Africa
Denmark,DNK,1963,4686000.0,72.469,13568.0,Europe
Hungary,HUN,1963,10097000.0,68.916,5354.0,Europe
Chad,TCD,1963,3184000.0,38.795,1478.0,Africa
Argentina,ARG,1963,21489000.0,65.348,8877.0,South America
Croatia,HRV,1963,4279000.0,65.923,6950.0,Europe
Dominica,DMA,1963,63000.0,61.254,3364.0,North America
Montenegro,MNE,1963,521000.0,65.827,5725.0,Europe
Bolivia,BOL,1963,3879000.0,42.84,1309.0,South America
Turkey,TUR,1963,29531000.0,47.573,3474.0,Europe
Pakistan,PAK,1963,48387000.0,47.88399999999999,1224.0,Asia
Mexico,MEX,1963,41462000.0,58.656000000000006,3906.0,North America
Cyprus,CYP,1963,578000.0,70.587,6146.0,Europe
Cyprus,CYP,1963,578000.0,70.587,6146.0,Asia
Guinea,GIN,1963,3673000.0,35.431999999999995,1408.0,Africa
Mongolia,MNG,1963,1042000.0,51.012,984.0,Asia
